canonical_smiles,mol_id,MW,LogP,TPSA,HBD,HBA,RotatableBonds,scaffold,scaffold_specificity,scaffold_size
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00837,464.07099999999997,5.080400000000001,37.3,1.0,1.0,7.0,,0.0,0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00838,514.078,5.715700000000002,37.3,1.0,1.0,8.0,,0.0,0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00839,564.0850000000002,6.351000000000003,37.3,1.0,1.0,9.0,,0.0,0
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00840,527.196,4.892600000000002,46.17,1.0,2.0,9.0,,0.0,0
O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00841,358.078,4.0279,37.3,1.0,1.0,5.0,,0.0,0
O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00842,458.092,5.2985000000000015,37.3,1.0,1.0,7.0,,0.0,0
COC=C(C(=O)O)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,M00843,389.3670000000001,4.004780000000003,114.56,1.0,7.0,7.0,c1ccc(Oc2cc(Oc3ccccc3)ncn2)cc1,0.9466801716388252,2
CNC(=C[N+](=O)[O-])NCCS(=O)Cc1ccc(CN(C)C)o1,M00844,330.4100000000001,0.4744999999999997,100.65,2.0,7.0,10.0,c1ccoc1,0.7538526280001345,12
CNC(=C[N+](=O)[O-])NCCSCc1ccc(C[N+](C)(C)[O-])o1,M00845,330.41,1.4715999999999998,103.4,2.0,7.0,10.0,c1ccoc1,0.7538526280001345,12
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,M00846,292.766,3.729300000000002,44.120000000000005,0.0,4.0,4.0,c1ccc(OCn2ccnc2)cc1,1.0,1
COc1nc(NC(=O)NS(=O)(=O)c2ccccc2C(F)(F)F)nc(C(F)(F)F)n1,M00847,445.30100000000004,2.4282000000000004,123.16999999999999,2.0,7.0,4.0,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,0.802209494641301,8
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,M00848,229.71500000000003,2.1655999999999995,62.730000000000004,2.0,5.0,4.0,c1ncncn1,0.6028054368020348,40
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,M00849,242.34400000000002,1.3498999999999999,58.2,2.0,3.0,4.0,O=C1CC(=O)NC(=S)N1,1.0,1
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,M00850,286.718,2.4479,61.69,2.0,3.0,1.0,O=C1CN=C(c2ccccc2)c2ccccc2N1,0.6627017793637848,25
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,M00851,285.343,1.1981,52.93000000000001,2.0,4.0,0.0,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,0.802209494641301,8
CC1=CC(=O)NS(=O)(=O)O1,M00852,163.154,-0.7185999999999999,72.47,1.0,4.0,0.0,O=C1C=COS(=O)(=O)N1,1.0,1
CNC(C)C(O)c1ccccc1,M00853,165.236,1.3278999999999999,32.26,2.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,M00854,240.698,1.6708799999999997,86.52,2.0,6.0,4.0,c1ncncn1,0.6028054368020348,40
CNC(=O)CSP(=S)(OC)OC,M00855,229.26299999999998,0.9828999999999999,47.56,1.0,5.0,5.0,,0.0,0
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,M00856,294.307,-0.31109999999999954,118.72000000000001,3.0,5.0,7.0,c1ccccc1,0.21161295934610674,802
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,M00857,388.8950000000002,3.148200000000002,53.010000000000005,1.0,4.0,8.0,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,0.8176983027273006,7
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,M00858,428.5400000000001,4.777400000000004,87.13000000000001,1.0,5.0,7.0,O=C1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C=NC12CCCC2,1.0,1
CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,M00859,424.52200000000016,4.744400000000003,92.42,2.0,5.0,10.0,C(=Cc1cncn1Cc1ccccc1)Cc1cccs1,1.0,1
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,M00860,452.4490000000002,0.27429999999999977,168.92000000000002,3.0,9.0,8.0,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,0.8352580650673657,6
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,M00861,387.82300000000004,4.238900000000004,65.82,0.0,6.0,6.0,c1ccc(COc2ccn(-c3ccccc3)n2)cc1,1.0,1
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,M00862,299.3700000000001,1.5010999999999999,41.93,1.0,4.0,1.0,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,0.802209494641301,8
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,M00863,299.8020000000001,2.0023999999999997,67.59,2.0,4.0,7.0,c1ccccc1,0.21161295934610674,802
CCC(CO)NCCNC(CC)CO,M00864,204.314,-0.292599999999999,64.52,4.0,4.0,9.0,,0.0,0
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,M00865,360.4500000000002,1.5575999999999999,94.83,3.0,5.0,2.0,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,0.7265474540909509,15
CCCCCCCCCC[N+](C)(C)[O-],M00866,201.35399999999998,3.7013000000000025,23.06,0.0,1.0,9.0,,0.0,0
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,M00867,297.48300000000006,4.066300000000004,21.700000000000003,0.0,3.0,5.0,C1CCC2(CC1)OCCO2,1.0,1
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,M00868,481.5460000000002,2.4017,140.92,3.0,7.0,10.0,c1ccc(-c2ccncn2)cc1,1.0,1
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,M00869,239.746,3.2993000000000023,29.1,1.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,M00870,440.4630000000001,4.028600000000002,118.80999999999999,2.0,7.0,7.0,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3cnc4ccccc43)cc2)c1,1.0,1
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,M00871,514.6290000000004,7.2644200000000065,72.94,1.0,5.0,7.0,c1ccc(-c2ccc(Cn3cnc4ccc(-c5nc6ccccc6[nH]5)cc43)cc2)cc1,1.0,1
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,M00872,320.341,2.73322,93.06000000000002,2.0,5.0,6.0,O=C1OCc2ccccc21,1.0,1
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,M00873,430.3790000000001,2.8795800000000007,107.25999999999999,2.0,5.0,5.0,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccccc1,1.0,1
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,M00874,558.6500000000003,6.313600000000008,111.79,4.0,5.0,12.0,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,1.0,1
O=S(=O)(O)NC1CCCCC1,M00875,179.24099999999993,0.7114999999999998,66.4,2.0,2.0,2.0,C1CCCCC1,0.6846698721617894,21
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,M00876,612.5810000000002,-1.3420000000000003,245.28999999999996,9.0,15.0,10.0,O=C(CCc1ccccc1)c1ccc(OC2OCCCC2OC2CCCCO2)cc1,1.0,1
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCC(C)(C)C,M00877,378.46900000000016,1.7559999999999991,104.73,3.0,5.0,10.0,c1ccccc1,0.21161295934610674,802
O=C1NS(=O)(=O)c2ccccc21,M00878,183.18800000000002,0.11869999999999997,63.24,1.0,3.0,0.0,O=C1NS(=O)(=O)c2ccccc21,1.0,1
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,M00879,303.35800000000006,1.8677,55.84,0.0,5.0,3.0,O=C(OC1CC2CCC(C1)N2)c1ccccc1,0.9088491513636503,3
Clc1cccc(N2CCNCC2)c1,M00880,196.68099999999998,1.7495999999999998,15.27,1.0,2.0,1.0,c1ccc(N2CCNCC2)cc1,0.8795051323147839,4
FC(F)(F)c1cccc(N2CCNCC2)c1,M00881,230.23299999999995,2.1149999999999993,15.27,1.0,2.0,1.0,c1ccc(N2CCNCC2)cc1,0.8795051323147839,4
c1ccc(CN2CCNCC2)cc1,M00882,176.263,1.0917999999999999,15.27,1.0,2.0,2.0,c1ccc(CN2CCNCC2)cc1,0.9466801716388252,2
CN(C)CCC=C1c2ccccc2CCc2ccccc21,M00883,277.411,4.168600000000003,3.24,0.0,1.0,3.0,C=C1c2ccccc2CCc2ccccc21,0.9466801716388252,2
CC(N)Cc1ccccc1,M00884,135.20999999999998,1.5763,26.02,1.0,1.0,2.0,c1ccccc1,0.21161295934610674,802
CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2,M00885,289.331,1.7792999999999992,66.84,1.0,4.0,3.0,O=C(OC1CC2CCC(C1)N2)c1ccccc1,0.9088491513636503,3
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,M00886,271.404,3.3834000000000026,12.47,0.0,2.0,1.0,c1ccc2c(c1)CC1NCCC23CCCCC13,1.0,1
CC=C1N(C)C(C)CC1(c1ccccc1)c1ccccc1,M00887,277.411,4.600500000000005,3.24,0.0,1.0,2.0,C=C1NCCC1(c1ccccc1)c1ccccc1,1.0,1
CNC1(c2ccccc2Cl)CCCCC1=O,M00888,237.7299999999999,2.897800000000001,29.1,1.0,2.0,2.0,O=C1CCCCC1c1ccccc1,0.9466801716388252,2
CNC(C)C(=O)c1ccc(C)cc1,M00889,177.24699999999999,1.7856199999999998,29.1,1.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,M00890,309.45300000000003,4.292000000000004,20.310000000000002,0.0,2.0,7.0,c1ccc(Cc2ccccc2)cc1,0.6274242932504864,33
CNC(C)Cc1ccccc1,M00891,149.237,1.837,12.03,1.0,1.0,3.0,c1ccccc1,0.21161295934610674,802
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,M00892,341.4070000000001,1.5253999999999999,70.0,2.0,5.0,2.0,O=C1CCC2C3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,1.0,1
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,M00893,326.83100000000013,3.7227000000000023,30.869999999999997,1.0,4.0,0.0,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,0.9466801716388252,2
CNCCC(Oc1ccccc1C)c1ccccc1,M00894,255.361,3.7246200000000034,21.259999999999998,1.0,2.0,6.0,c1ccc(COc2ccccc2)cc1,0.8555293230024756,5
CC(=O)NCCCS(=O)(=O)O,M00895,181.213,-0.5995999999999997,83.47,2.0,3.0,4.0,,0.0,0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,M00896,239.315,1.3059999999999998,72.72,4.0,4.0,4.0,c1ccccc1,0.21161295934610674,802
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,M00897,369.4870000000002,1.2851000000000006,101.73,2.0,6.0,7.0,O=C(NCC1CCCN1)c1ccccc1,0.8795051323147839,4
O=C(O)C(c1ccccc1Cl)N1CCc2sccc2C1,M00898,307.802,3.5855000000000024,40.54,1.0,3.0,3.0,c1ccc(CN2CCc3sccc3C2)cc1,0.9088491513636503,3
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,M00899,556.7690000000005,7.0490000000000075,88.85,1.0,6.0,18.0,O=C(c1ccccc1)c1coc2ccccc12,0.9466801716388252,2
c1ccc(C2CN3CCSC3=N2)cc1,M00900,204.298,2.1460999999999997,15.6,0.0,3.0,1.0,c1ccc(C2CN3CCSC3=N2)cc1,1.0,1
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,M00901,424.5340000000002,2.4404000000000003,124.29,4.0,6.0,10.0,C1=CC2=CCCCC2CC1,1.0,1
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,M00902,294.442,4.121000000000003,6.48,0.0,2.0,4.0,c1ccc2c(c1)CCc1ccccc1N2,0.8176983027273006,7
CC(=O)OC1C(C)OC(n2cc(F)c(N)nc2=O)C1OC(C)=O,M00903,329.2840000000001,-0.25470000000000037,122.74000000000001,1.0,9.0,3.0,O=c1ncccn1C1CCCO1,0.7265474540909509,15
CN(CC(O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,M00904,835.1679999999999,-1.1098999999999994,191.1,7.0,9.0,12.0,c1ccccc1,0.21161295934610674,802
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,M00905,324.39900000000006,3.812980000000003,36.26,0.0,3.0,5.0,c1ccc(C2OCc3ccccc32)cc1,0.8555293230024756,5
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,M00906,416.58300000000025,4.852300000000005,60.44,0.0,5.0,1.0,O=C1C=C2CCC3C(CCC4C3CCC43CCC(=O)O3)C2CC1,1.0,1
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,M00907,407.31800000000015,2.0164999999999997,77.04,1.0,5.0,4.0,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,1.0,1
O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00908,557.1780000000001,3.9573,83.47,2.0,3.0,10.0,,0.0,0
CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00909,571.205,4.299500000000001,74.68,1.0,3.0,10.0,,0.0,0
CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00910,585.2320000000001,4.689600000000001,74.68,1.0,3.0,11.0,,0.0,0
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00911,790.1660000000005,9.3778,55.760000000000005,1.0,3.0,16.0,,0.0,0
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00912,990.1940000000004,11.918999999999997,55.760000000000005,1.0,3.0,20.0,,0.0,0
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00913,444.0799999999999,4.224600000000001,66.76,2.0,2.0,8.0,,0.0,0
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,M00914,544.094,5.495200000000003,66.76,2.0,2.0,10.0,,0.0,0
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,M00915,381.1120000000001,4.5117,58.2,2.0,2.0,2.0,O=C(NC(=O)c1ccccc1)Nc1ccccc1,0.802209494641301,8
CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,M00916,249.683,0.6532000000000004,92.45,2.0,4.0,3.0,c1cscn1,0.8352580650673657,6
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,M00917,406.2690000000001,4.665500000000003,58.400000000000006,0.0,6.0,5.0,c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,1.0,1
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,M00918,368.47700000000015,4.206160000000003,58.64,1.0,3.0,3.0,O=C(NNC(=O)c1ccccc1)c1ccccc1,0.9088491513636503,3
Cc1ccc(C(C)NC(=O)C(NC(=O)OC(C)C)C(C)C)cc1,M00919,320.43300000000005,3.3314200000000023,67.43,2.0,3.0,6.0,c1ccccc1,0.21161295934610674,802
CNC(=O)Oc1cc(C)c(SC)c(C)c1,M00920,225.313,2.743540000000001,38.33,1.0,3.0,2.0,c1ccccc1,0.21161295934610674,802
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,M00921,343.21299999999997,5.307700000000002,41.99,1.0,2.0,3.0,O=C(Nc1ccccc1-c1ccccc1)c1cccnc1,1.0,1
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,M00922,305.33400000000006,1.2173000000000003,100.88000000000001,2.0,5.0,5.0,O=C1CN=C(c2ccccn2)N1,0.9088491513636503,3
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,M00923,301.34200000000004,3.6038000000000023,56.790000000000006,1.0,4.0,7.0,c1ccc(Oc2ccccc2)cc1,0.6438836066809098,29
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],M00924,291.72,1.0231999999999997,84.1,0.0,5.0,3.0,N=C1NCOCN1Cc1cncs1,0.9466801716388252,2
CNC(=O)ON=C(C)SC,M00925,162.214,1.0388,50.69,1.0,4.0,1.0,,0.0,0
N#CCNC(=O)c1cnccc1C(F)(F)F,M00926,229.16099999999997,1.35378,65.78,1.0,3.0,2.0,c1ccncc1,0.5996365394334917,41
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,M00927,387.86300000000006,3.647700000000003,48.0,0.0,4.0,5.0,O=C(C=C(c1ccccc1)c1ccccc1)N1CCOCC1,1.0,1
CCCOC(=O)NCCCN(C)C,M00928,188.27099999999996,1.0742999999999998,41.57,1.0,3.0,6.0,,0.0,0
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,M00929,256.472,2.5052000000000003,59.42,1.0,3.0,3.0,c1ccncc1,0.5996365394334917,41
CC1=NNC(=O)N(N=Cc2cccnc2)C1,M00930,217.232,0.8166,69.95,1.0,4.0,2.0,O=C1NN=CCN1N=Cc1cccnc1,1.0,1
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,M00931,234.2989999999999,1.5305,54.86,1.0,3.0,1.0,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,1.0,1
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,M00932,350.591,4.718100000000002,40.58,0.0,5.0,6.0,c1ccncc1,0.5996365394334917,41
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,M00933,322.53700000000003,3.9379000000000017,40.58,0.0,5.0,4.0,c1ccncc1,0.5996365394334917,41
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,M00934,352.47800000000007,4.451540000000004,49.410000000000004,1.0,2.0,3.0,O=C(NNC(=O)c1ccccc1)c1ccccc1,0.9088491513636503,3
CNC(=O)Oc1cc(C)c(S(C)=O)c(C)c1,M00935,241.31199999999998,1.7590400000000002,55.4,1.0,3.0,2.0,c1ccccc1,0.21161295934610674,802
N#CN=C1SCCN1Cc1ccc(Cl)nc1,M00936,252.73000000000002,2.1208799999999997,52.28,0.0,4.0,2.0,N=C1SCCN1Cc1cccnc1,0.9466801716388252,2
NC(=O)N=C1SCCN1Cc1ccc(Cl)nc1,M00937,270.745,1.7185000000000001,71.58000000000001,1.0,3.0,2.0,N=C1SCCN1Cc1cccnc1,0.9466801716388252,2
O=C1NCCN1Cc1ccc(Cl)nc1,M00938,211.65200000000002,1.2601999999999998,45.230000000000004,1.0,2.0,2.0,O=C1NCCN1Cc1cccnc1,1.0,1
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,M00939,288.78200000000004,3.583280000000002,54.5,0.0,4.0,6.0,c1ccc(CCn2cncn2)cc1,0.8352580650673657,6
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,M00940,273.464,4.6486000000000045,3.24,0.0,1.0,4.0,c1ccc(CCCN2CCCCC2)cc1,1.0,1
CC(=NC#N)N(C)Cc1ccc(Cl)nc1,M00941,222.67900000000003,2.06628,52.28,0.0,3.0,2.0,c1ccncc1,0.5996365394334917,41
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,M00942,315.587,5.290800000000001,41.13,2.0,1.0,2.0,O=C(Nc1ccccc1)Nc1ccccc1,0.9088491513636503,3
C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,M00943,995.189,0.6184000000000007,343.14,10.0,11.0,15.0,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,1.0,1
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,M00944,281.23299999999995,4.1472000000000016,49.33,2.0,2.0,3.0,c1ccc(Nc2ccccc2)cc1,0.7643784743661259,11
Oc1ccc(Cl)cc1,M00945,128.558,2.0456,20.23,1.0,1.0,0.0,c1ccccc1,0.21161295934610674,802
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,M00946,418.57400000000024,4.585600000000005,72.83,1.0,5.0,6.0,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,0.9466801716388252,2
OCCc1ccc(O)c(O)c1,M00947,154.165,0.6325999999999998,60.69,3.0,3.0,2.0,c1ccccc1,0.21161295934610674,802
COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,M00948,493.4410000000002,0.6935999999999991,189.82999999999998,7.0,11.0,6.0,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCCO2)cc1,0.802209494641301,8
O=C(C=Cc1ccc(O)cc1)OC1CC(O)(C(=O)O)CC(O)C1O,M00949,338.312,-0.3515000000000003,144.52,5.0,7.0,4.0,O=C(C=Cc1ccccc1)OC1CCCCC1,0.9088491513636503,3
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,M00950,610.5650000000002,-1.1566,234.28999999999996,8.0,15.0,7.0,O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,0.9088491513636503,3
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1O,M00951,610.5650000000002,-1.1566000000000003,234.28999999999996,8.0,15.0,7.0,O=C1CC(c2ccccc2)Oc2cc(OC3OCCCC3OC3CCCCO3)ccc21,0.9466801716388252,2
COc1cc(CC(CO)C(CO)Cc2ccc(O)c(OC)c2)ccc1O,M00952,362.4220000000001,2.1172,99.38000000000001,4.0,6.0,9.0,c1ccc(CCCCc2ccccc2)cc1,0.9466801716388252,2
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,M00953,540.5180000000005,-0.6342000000000009,201.66999999999996,6.0,13.0,9.0,C=C1C(CC(=O)OCCc2ccccc2)C=COC1OC1CCCCO1,1.0,1
COc1cc(CC2COC(c3ccc(O)c(OC)c3)C2CO)ccc1O,M00954,360.40600000000006,2.653700000000001,88.38000000000001,3.0,6.0,6.0,c1ccc(CC2COC(c3ccccc3)C2)cc1,1.0,1
CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,M00955,1034.2000000000003,-2.6972999999999807,337.86,13.0,22.0,11.0,C1CCC2(CC3C(CC4C3CCC3C5CCC(OC6CCC(OC7OCCC(OC8CCCCO8)C7OC7CCCCO7)CO6)CC5CCC34)O2)NC1,1.0,1
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,M00956,868.0709999999999,0.1552000000000071,240.68999999999997,9.0,16.0,8.0,C1=C2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,1.0,1
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,M00957,852.0719999999999,1.1828000000000047,220.45999999999998,8.0,15.0,7.0,C1=C2CC(OC3OCC(OC4CCCCO4)CC3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,1.0,1
COc1cc(C2OCC3C(c4ccc(O)c(OC)c4)OCC23)ccc1O,M00958,358.3900000000001,3.190200000000002,77.38000000000001,2.0,6.0,4.0,c1ccc(C2OCC3C(c4ccccc4)OCC23)cc1,1.0,1
O=C(C=Cc1ccc(O)c(O)c1)OCCc1ccccc1,M00959,284.311,2.8969000000000005,66.76,2.0,4.0,5.0,O=C(C=Cc1ccccc1)OCCc1ccccc1,0.9466801716388252,2
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,M00960,488.7090000000003,5.0327000000000055,97.99000000000001,4.0,4.0,2.0,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.8555293230024756,5
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,M00961,470.69400000000036,6.412600000000009,74.6,2.0,3.0,1.0,O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12,1.0,1
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,M00962,302.458,5.206200000000004,37.3,1.0,1.0,2.0,C1=CC2=CCC3CCCCC3C2CC1,1.0,1
